time,co2,site,lat,lon
2022-04-01,423.342,HAT2031,24.06069,123.80939
2022-05-01,422.33,HAT2031,24.06069,123.80939
2022-06-01,420.024,HAT2031,24.06069,123.80939
2022-07-01,419.048,HAT2031,24.06069,123.80939
2022-08-01,417.516,HAT2031,24.06069,123.80939
2022-09-01,417.149,HAT2031,24.06069,123.80939
2022-10-01,418.862,HAT2031,24.06069,123.80939
2022-11-01,422.007,HAT2031,24.06069,123.80939
2022-12-01,423.906,HAT2031,24.06069,123.80939
2023-01-01,425.425,HAT2031,24.06069,123.80939
2023-02-01,425.529,HAT2031,24.06069,123.80939
2023-03-01,425.859,HAT2031,24.06069,123.80939
2023-04-01,427.178,HAT2031,24.06069,123.80939
2023-05-01,425.96,HAT2031,24.06069,123.80939
2023-06-01,424.374,HAT2031,24.06069,123.80939
2023-07-01,420.982,HAT2031,24.06069,123.80939
2023-08-01,419.838,HAT2031,24.06069,123.80939
2023-09-01,417.746,HAT2031,24.06069,123.80939
2023-10-01,423.08,HAT2031,24.06069,123.80939
2023-11-01,425.267,HAT2031,24.06069,123.80939
2023-12-01,427.748,HAT2031,24.06069,123.80939
2024-01-01,430.095,HAT2031,24.06069,123.80939
2024-02-01,431.337,HAT2031,24.06069,123.80939
2024-03-01,431.835,HAT2031,24.06069,123.80939
2024-04-01,428.954,HAT2031,24.06069,123.80939
2024-05-01,429.234,HAT2031,24.06069,123.80939
2024-06-01,425.728,HAT2031,24.06069,123.80939
2024-07-01,424.849,HAT2031,24.06069,123.80939
2024-08-01,423.638,HAT2031,24.06069,123.80939
2024-09-01,422.471,HAT2031,24.06069,123.80939
2024-10-01,424.692,HAT2031,24.06069,123.80939
2024-11-01,428.306,HAT2031,24.06069,123.80939
2024-12-01,431.19,HAT2031,24.06069,123.80939
2025-01-01,432.074,HAT2031,24.06069,123.80939
2025-02-01,433.412,HAT2031,24.06069,123.80939
2025-03-01,432.498,HAT2031,24.06069,123.80939
